F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
0.85,0.0,0.0,0.0,0.9761870601839527,0.0,0.0,0.0,1.0846522890932808,-135118.6026440167,411.04301725546134,226.43656241978644,472.06455781828095,-47557.958280914696,-185.35415556129607,288.94698344640824,-205.94906173372712,3657.9294628664743
0.9761870601839527,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.193117518002609,-19457.72956632647,294.95995751284966,72.70706297600184,256.83188605348533,-101658.91548837558,-95.81276840880508,88.86418792282691,-134.48928526714485,62896.631391867784
0.9761870601839527,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0846522890932808,-47465.11272877187,514.8315118387078,125.97220069312264,448.28169026221093,-130946.56597059176,-281.6463840393282,139.96911188993414,-359.3981117229561,5055.133429697183
1.0846522890932808,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.193117518002609,68972.78874362918,-68.60283380753468,-20.84133813346268,-53.76138677945703,-61594.148655012636,33.52472749073,-22.925481999517842,47.05757189298515,91811.15196412115
0.85,0.0,0.0,0.0,1.193117518002609,0.0,0.0,0.0,1.0846522890932808,-61513.05705675314,-154.41697779822496,-22.50846222116275,-216.75004048500944,107831.2720387394,217.01664601853253,-28.722158423547047,197.2878086621895,58960.59760339859
1.2298373876248845,0.0,0.0,0.0,1.2298373876248845,0.0,0.0,0.0,0.7999999999999999,172433.52511496365,-798.5138532478364,-548.676991597899,-798.5138321296384,168552.78525139854,559.7954016592746,-356.9102651880596,364.1427129509401,-35804.55314273886
1.193117518002609,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.9761870601839527,84670.01724524212,6.024180261098116,-26.01011010498889,4.291742575660914,-92260.84674865883,-147.3121239750671,-21.28099918368126,-169.18139916732412,-8961.292165628265
0.85,0.0,0.0,0.0,1.193117518002609,0.0,0.0,0.0,1.193117518002609,-24570.337963413862,-300.83109142039837,-128.54099465527503,-422.2668689318406,138002.54439996235,299.6202073739274,-180.4288339799278,299.62020445904045,120194.72834984603
1.2298373876248845,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.7999999999999999,137895.67433603184,-586.1427886989774,-351.7066472226524,-532.8569263707336,96662.79545684406,334.01546096737445,-228.78258898663316,239.00199269957125,-72259.12289811006
1.193117518002609,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.193117518002609,143836.30964980175,-389.37797389807525,-100.69720040726698,-277.40064548176673,-21690.150530396066,130.66221393201724,-100.69730974698244,183.40590660766335,122462.38986891239
0.9761870601839527,0.0,0.0,0.0,1.193117518002609,0.0,0.0,0.0,0.85,-8974.021192744416,-154.4682468145371,-76.94037868603887,-188.7945234824246,85054.25726725493,130.73461208939761,-66.99466161169761,93.13786671204645,-76882.78100593732
0.9761870601839527,0.0,0.0,0.0,1.0846522890932808,0.0,0.0,0.0,0.85,-39606.67610629871,97.87178158782284,50.09086014074366,108.746428987443,15773.827622422878,-141.84312199446956,43.61583520169045,-111.15695982010168,-104926.82651656921
1.193117518002609,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0846522890932808,113248.62584183083,-196.66852397448437,-62.239851851330414,-140.11045915862002,-57296.801847903,23.944665520800374,-56.5816848357191,30.554863916473337,61876.880881821315
0.9761870601839527,0.0,0.0,0.0,0.9761870601839527,0.0,0.0,0.0,0.85,-70398.94967844315,435.5262489734589,158.33642804175014,435.5266708736801,-67583.6449665308,-504.9534480385209,137.86799474789976,-439.6816595301519,-133363.44381450204
1.0846522890932808,0.0,0.0,0.0,1.0846522890932808,0.0,0.0,0.0,0.85,47294.04183473216,-215.47248753222266,-133.84341360480602,-215.47248752297716,46512.542531708,89.12859909407159,-104.88790066581188,69.84663195456802,-72259.08943166294
0.8999999999999999,0.0,0.0,0.0,0.9486832980505139,0.0,0.0,0.0,1.159501808728406,-66680.08835737068,200.58568510499268,100.35857218484124,211.4358769843907,-35316.92578334604,-34.41910952767582,129.2954955130466,-42.06780053600061,51601.35351893276
